Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
ＭｅＲｙ  | PO custom rajut cek,@imeragustin,2025-05-30T10:26:56.000Z,False,"Aku dulu ada gejala mirip DBD yg demam naik turun, ke dokter umum disuruh cek darah di puskesmas krn takutnya DBD, taunya hasilnya tipes
Disuruh bed rest total, rutin minum obat yg dikasih puskesmas, terus banyak² minum air putih",0,0,0,33,[],[],[],https://pbs.twimg.com/profile_images/1910726529472225287/SteXiRVj_normal.jpg,https://x.com/imeragustin/status/1928397708911620181,tweet_id:1928397708911620181
sasyyyy,@cutegirlxxx07,2025-05-24T15:23:16.000Z,False,"Sptnya bulan tercape adalah bulan ini, kek?? gajelas bgt anjirr. mulai h-7 acara malah tumbang kena gejala dbd, dituduh hamil duluan, trs katanya kena tlpn penipu, printilan acara ngaret baru kelar h-9 alias jdnya mepet bgt, trs di chat ex jg dgn tuduhan katanya aku masi stalk???",1,0,0,43,[],[],[],https://pbs.twimg.com/profile_images/1782714406037794816/gGorQu-Y_normal.jpg,https://x.com/cutegirlxxx07/status/1926297955436200440,tweet_id:1926297955436200440
ًn,@hanbiwn,2025-05-24T11:09:22.000Z,False,jahat gk sih kalo ngerasa seneng karena orang yg dr kemaren bikin susah di kantor skrg kena gejala dbd?,2,0,0,199,[],[],[],https://pbs.twimg.com/profile_images/1824754382359130112/0R6gARri_normal.jpg,https://x.com/hanbiwn/status/1926234061535645998,tweet_id:1926234061535645998
iat,@gustaiil,2025-05-22T08:13:21.000Z,False,"punya fufang segitu dikasih bos pas gejala dbd, cuman mampu makan 1 doang wkwk gakuat anyingggg",0,0,0,23,[],[],[],https://pbs.twimg.com/profile_images/1387644804113211395/IcXQI4SN_normal.jpg,https://x.com/gustaiil/status/1925464990313742559,tweet_id:1925464990313742559
BBC News Indonesia,@BBCIndonesia,2025-05-22T02:05:34.000Z,True,Sejumlah pasien dengan gejala Demam Berdarah Dengue (DBD) di beberapa daerah ditolak rumah sakit—bahkan ada yang meninggal karena terlambat ditangani—dengan alasan tidak ditanggung lagi oleh BPJS Kesehatan. Apa yang terjadi?,0,2,5,1.7K,[],[],[],https://pbs.twimg.com/profile_images/986090676097110016/TpPVOD7j_normal.jpg,https://x.com/BBCIndonesia/status/1925372433147863389,tweet_id:1925372433147863389
high green cookie,@putriaun,2025-05-21T17:50:25.000Z,False,"dari 18 - 19 mei gejala dbd, 21 masuk igd, semoga segera membaik yaa ",0,1,2,122,[],[],"['\\U0001fae0', '\\U0001f972']",https://pbs.twimg.com/profile_images/1678734375985500160/PfXywGNx_normal.jpg,https://x.com/putriaun/status/1925247826294169657,tweet_id:1925247826294169657
u t i,@huetie814,2025-05-21T12:46:09.000Z,False,": wah ini gejala dbd, harus cek darah
: umm om, aku konsul sama ai katanya gejala malaria 
: sekarang dokter, apoteker udah digantiin ai kayanya
: awkwkwkwkwkwk",0,0,0,88,[],[],[],https://pbs.twimg.com/profile_images/1922257782654279680/B0JRjGtX_normal.jpg,https://x.com/huetie814/status/1925171254606369029,tweet_id:1925171254606369029
u t i,@huetie814,2025-05-21T12:04:22.000Z,False,wahh angjay gejala dbd,4,1,1,353,[],[],[],https://pbs.twimg.com/profile_images/1922257782654279680/B0JRjGtX_normal.jpg,https://x.com/huetie814/status/1925160737254830590,tweet_id:1925160737254830590
calistaap,@thismecal,2025-05-21T00:45:45.000Z,False,"belum bisa hype apa², dari senin malem aku masuk RS kena gejala DBD  lemess mual muntah pusing, doakan cepat sembuhh yaa ",0,0,0,51,[],[],"['\\U0001f912', '\\U0001f637', '\\U0001fae0', '\\U0001f979', '\\U0001f932\\U0001f3fb', '\\U0001f932\\U0001f3fb']",https://pbs.twimg.com/profile_images/1923177017765515264/wRrCUTH__normal.jpg,https://x.com/thismecal/status/1924989960962339030,tweet_id:1924989960962339030
yen.wu,@yenchDeLuna,2025-05-20T11:53:36.000Z,False,"Dipantau ya Sal kalau demam, lagi banyak yg kena DBD. Aku pas demam awal bulan kmrn krn gejala lain mengarah ke DBD selain dapat infus paracetamol dicek trombosit juga. Alhamdulillah sih bukan demam berdarah.",1,0,0,66,[],[],[],https://pbs.twimg.com/profile_images/1598967970314977280/zIGUSgN4_normal.jpg,https://x.com/yenchDeLuna/status/1924795639449444683,tweet_id:1924795639449444683
