Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
vee,@solinotes_,2023-12-31T23:58:51.000Z,True,Menyambut tahun baru dengan demam tinggi karena keujanan. Emang ya kalo usia itu udah ngga bisa boong ,6,0,5,1.4K,[],[],['\\U0001f602'],https://pbs.twimg.com/profile_images/1852185135548108802/scRjALEw_normal.jpg,https://x.com/solinotes_/status/1741609897417208219,tweet_id:1741609897417208219
caraamel,@syarielvionitaa,2023-12-31T17:50:17.000Z,False,membuka 24 dengan demam tinggi hhh,1,0,0,42,[],[],[],https://pbs.twimg.com/profile_images/1764161825367785472/o4CEpf0__normal.jpg,https://x.com/syarielvionitaa/status/1741517143861309497,tweet_id:1741517143861309497
.rikaa`,@sukagOOdayy,2023-12-31T16:29:47.000Z,False,"sapa yg tahun baruanya demam tinggi, akuuu",0,0,0,79,[],[],"['\\U0001f642', '\\u261d\\U0001f3fb']",https://pbs.twimg.com/profile_images/1666464124396797952/-QQJd7Qz_normal.jpg,https://x.com/sukagOOdayy/status/1741496886031483068,tweet_id:1741496886031483068
arsya!?,@avocandyaps,2023-12-31T16:05:30.000Z,False,taun baru apaan demam tinggi ,0,0,1,113,[],[],['\\U0001f44e\\U0001f3fb'],https://pbs.twimg.com/profile_images/1671953681649119232/gqFlkWqS_normal.jpg,https://x.com/avocandyaps/status/1741490776000123139,tweet_id:1741490776000123139
lumière • k/ia,@klasinaliuz,2023-12-31T15:23:50.000Z,False,"Aku balik lagi setelah hampir seminggu tifus, kerja kerja kerja dan kemaren malem demam tinggi lagi, sekarang mulai anget badannya....

BIASA GAK SAKITNYA DITUNDA DULU SOALNYA GUE CAPEK SAKIT TERUS",3,0,0,203,[],[],"['\\U0001f62d', '\\U0001f62d', '\\U0001f62d']",https://pbs.twimg.com/profile_images/1771172995098361856/OiU8hj5q_normal.jpg,https://x.com/klasinaliuz/status/1741480289539657930,tweet_id:1741480289539657930
Rawrrr,@hepikidsz,2023-12-31T12:59:58.000Z,False,"gw, lagi demam tinggi bapil. pusing kepala gaenak pokonya",0,0,0,10,[],[],[],https://pbs.twimg.com/profile_images/1856478092690370565/cBRfhUAv_normal.jpg,https://x.com/hepikidsz/status/1741444083057586469,tweet_id:1741444083057586469
ivy.,@ivylinlove,2023-12-31T12:58:59.000Z,False,"pasti lgi pada stress garuk-garuk kepala, badannya anget demam tinggi karena gaada bahan buat manasin tl di tahun bru yang indah ini",0,0,0,33,[],[],"['\\U0001f924', '\\U0001f924']",https://pbs.twimg.com/profile_images/1763120466196357120/lyVcTvO__normal.jpg,https://x.com/ivylinlove/status/1741443834394132594,tweet_id:1741443834394132594
Call Me Q,@kollmeQ,2023-12-31T12:53:30.000Z,False,"2023: 
Menjelang akhir th dibikin drop sm keadaan dan situasi.
1. Mulai dr sakit gigi 
2. Badan demam tinggi 
3. Mata yg hampir tiap mlm minim penglihatan
4. Tmpt bekerja yg toxic (manipulatif). 
So, silahkan apa lg yg akan menggempur gw!? ",0,0,0,28,[],[],"['\\U0001f613', '\\U0001f614', '\\U0001f479']",https://pbs.twimg.com/profile_images/1809999436812288000/7uRtQwhE_normal.jpg,https://x.com/kollmeQ/status/1741442454954582080,tweet_id:1741442454954582080
zki,@kiallureee,2023-12-31T11:15:00.000Z,False,new year’s eve dengan kembali demam tinggi,0,0,0,100,[],[],[],https://pbs.twimg.com/profile_images/1908421285782454272/oLSPpJx8_normal.jpg,https://x.com/kiallureee/status/1741417666097872955,tweet_id:1741417666097872955
nindy pake y,@sukasinga,2023-12-31T10:51:24.000Z,False,demam gue tinggi banget,0,0,0,29,[],[],[],https://pbs.twimg.com/profile_images/1637409878779269121/jhikVk5c_normal.jpg,https://x.com/sukasinga/status/1741411726946648302,tweet_id:1741411726946648302
Zoru | Open Comms/Vgen,@zoru_pines,2023-12-31T10:23:20.000Z,True,"Iya minggu kemarin dah ilang rasa, demam tinggi, terus sekarang tinggal batuk yang ga ngilang ",1,0,1,25,[],[],['\\U0001f972'],https://pbs.twimg.com/profile_images/1817959635007193093/yngujkZ8_normal.jpg,https://x.com/zoru_pines/status/1741404663969382429,tweet_id:1741404663969382429
Siapa?,@yaagitupokoknya,2023-12-31T09:44:22.000Z,False,"Awal September sampai akhir September sakit dbd. Beberapa kali diinfus karena belum sembuh tetap maksain masuk kerja akhirnya sering drop. Dikantor kedinginan sampe tangan biru, demam tinggi. Tapi sembuh dikit masuk kerja. Trombosit turun, badan lemas, demam tinggi, mual-mual.",1,0,0,410,[],[],[],https://pbs.twimg.com/profile_images/1522252468675297281/q3W14FZj_normal.jpg,https://x.com/yaagitupokoknya/status/1741394859553157374,tweet_id:1741394859553157374
Ode #odebikinskripsi,@odebukanpuisi,2023-12-31T08:35:29.000Z,False,"Pas SD 3x beli ini, 3x juga gw besoknya demam tinggi + radang tenggorokan. Lgsg kgk beli lagi gw  https://x.com/FOODFESS2/stat/FOODFESS2/status/1741376073848533302…",0,0,0,50,[],[],"['\\U0001f62d', '\\U0001f62d', '\\U0001f62d']",https://pbs.twimg.com/profile_images/1372582275620114433/wnj5Qqdo_normal.jpg,https://x.com/odebukanpuisi/status/1741377524222087446,tweet_id:1741377524222087446
Cherie,@mayouveluzi,2023-12-31T07:59:21.000Z,True,ni orang kalo gak ngepost ceweknya demam tinggi keknya,1,0,1,66,[],[],[],https://pbs.twimg.com/profile_images/1893232240328318976/7O89poEV_normal.jpg,https://x.com/mayouveluzi/status/1741368431923052665,tweet_id:1741368431923052665
CYJ.,@Yawnxun,2023-12-31T06:38:53.000Z,False,cikgu tolong cw nye  cikgu demam tinggi ke? ingat saye cikgu jasmin cantik serupa barbie. apa pasal ni jumpscare?,1,0,0,20,[],[],"['\\U0001f62d', '\\U0001f62d']",https://pbs.twimg.com/profile_images/1924332014695591936/2Hr8MZVQ_normal.png,https://x.com/Yawnxun/status/1741348181089333256,tweet_id:1741348181089333256
♡,@atiqahnsp,2023-12-31T06:02:53.000Z,False,"pergantian tahun 2023 diisi dengan demam tinggi, salah bantal and maybe a drunk text so, goodbye 2023, with all the feelings that always there, unspoken words, the silence in between and all the surprises

jangan capek jadi orang baik & stay haha hihi walau sambil huhu.",1,0,2,184,[],[],"['\\U0001f923', '\\U0001f923']",https://pbs.twimg.com/profile_images/1914751192691040257/5sf1fMu__normal.jpg,https://x.com/atiqahnsp/status/1741339122214781401,tweet_id:1741339122214781401
Pocari Sweat,@pocariID,2023-12-31T03:59:45.000Z,True,"Moms, semakin tinggi demam anak, maka semakin tinggi risiko terkena dehidrasi. Hal ini karena tubuh mengeluarkan cairan lebih banyak melalui keringat.

Selalu perhatikan kondisi anak saat demam dan #JagaCairanTubuh dengan siapkan stok POCARI SWEAT di rumah. #GoSweatGoION",2,0,1,1K,"['#JagaCairanTubuh', '#GoSweatGoION']",[],"['\\U0001f630', '\\U0001f917']",https://pbs.twimg.com/profile_images/1562291449961402368/heLDLd74_normal.jpg,https://x.com/pocariID/status/1741308131169472820,tweet_id:1741308131169472820
티사,@baessisttt,2023-12-31T03:50:37.000Z,False,"mau bikin memories of 2023 tp keknya taun ini bener-bener  diawali nonton the rose dpt signed poster galama tepar tipes karena skripsi, mau wisuda demam tinggi kena ispa jadi wisuda dengan suhu 38  trs ketemu the rose lagi trs nonton youngk..trus..trus...",0,0,0,288,[],[],"['\\U0001f480', '\\U0001f480', '\\U0001f480']",https://pbs.twimg.com/profile_images/1918966198932262912/P2nvxKdP_normal.jpg,https://x.com/baessisttt/status/1741305836562199005,tweet_id:1741305836562199005
MAS AL,@jimans_,2023-12-31T03:46:19.000Z,False,Demam lu terlalu tinggi apa gimana pit? Halunya sampe begitu.,1,0,0,144,[],[],[],https://pbs.twimg.com/profile_images/1919235830943805440/jqfeo6gp_normal.jpg,https://x.com/jimans_/status/1741304751898439795,tweet_id:1741304751898439795
je,@yourrfavgirls,2023-12-31T02:24:45.000Z,False,tiba tiba demam tinggi ini gmn si,0,0,0,63,[],[],[],https://pbs.twimg.com/profile_images/1814047812163919872/Sl1N3GvD_normal.jpg,https://x.com/yourrfavgirls/status/1741284225599627775,tweet_id:1741284225599627775
Fel,@ciyrrus,2023-12-31T00:34:30.000Z,False,GPP KAKJEE AKU CMA DEMAM TINGGI AJA ,0,0,0,22,[],[],['\\U0001f62d'],https://pbs.twimg.com/profile_images/1901473700291174400/_kPtM6Bf_normal.png,https://x.com/ciyrrus/status/1741256481872449780,tweet_id:1741256481872449780
Fel,@ciyrrus,2023-12-31T00:34:08.000Z,False,gpp lim cma demam tinggi aja,1,0,0,22,[],[],[],https://pbs.twimg.com/profile_images/1901473700291174400/_kPtM6Bf_normal.png,https://x.com/ciyrrus/status/1741256387890659331,tweet_id:1741256387890659331
Fel,@ciyrrus,2023-12-31T00:33:37.000Z,False,gpp cma demam tinggi melihat ketampanan wriotshley ,1,0,0,65,[],[],['\\U0001f60b'],https://pbs.twimg.com/profile_images/1901473700291174400/_kPtM6Bf_normal.png,https://x.com/ciyrrus/status/1741256259092042230,tweet_id:1741256259092042230
rsr,@revytasalsabila,2023-12-30T23:41:39.000Z,False,"Udah mau 2 tahun jadi ibu
Tapi tiap anak sakit, yg pertama dilakuin selalu menyalahkan diri sendiri

Apalagi semalam, pertama kalinya avo muntah sampe demam tinggi banget ",0,0,0,38,[],[],"['\\U0001f494', '\\U0001f494', '\\U0001f494']",https://pbs.twimg.com/profile_images/1861412491378724864/24XRRbvo_normal.jpg,https://x.com/revytasalsabila/status/1741243181692551520,tweet_id:1741243181692551520
,@gelayuutan,2023-12-30T23:36:58.000Z,True,"Pernahnya pas demam tinggi aku msi ada deadline webtun. ((Sbenernya ijin tuh gpp, tp ak mikir masa demam doang g mampu)) jd aku tetep paksain ngegambar. Palaku pusing bgt eh ternyata aku ketiduran, terus mimpiku jg ngegambar. Pas bangun trnyata gada yg ak gambar samsek. Nyesek:''",1,0,0,54,[],[],[],https://pbs.twimg.com/profile_images/1897767598294474752/V3suvGaO_normal.jpg,https://x.com/gelayuutan/status/1741242002451337500,tweet_id:1741242002451337500
Korem 142/Tatag,@tatagnas,2023-12-30T22:31:16.000Z,False,"Dari banyaknya kemungkinan buruk sekolah di negara non-Indonesia, yang paling tidak disangka-sangka adalah kena cacar, lalu demam tinggi, pas akhir tahun, pas dokter sedang libur, pas masih mengerjakan paper uas",6,0,0,697,[],[],[],https://pbs.twimg.com/profile_images/1915745122068914176/acM2HTuG_normal.jpg,https://x.com/tatagnas/status/1741225466181107721,tweet_id:1741225466181107721
Jen| ur luv,@LuveyPham,2023-12-30T21:24:50.000Z,False,Pernah. Waktu itu adek gue demam tinggi 2 hari klo ga salah. Itu gue takut bgt dia ga selamat,0,0,1,16,[],[],[],https://pbs.twimg.com/profile_images/1684173863016628224/Xmj8Hr4F_normal.jpg,https://x.com/LuveyPham/status/1741208747496878531,tweet_id:1741208747496878531
Solid,@Solid01,2023-12-30T19:05:08.000Z,False,Horas Pra  maaf baru ini bisa nongol... Tiga hari tepar dihajar demam tinggi. Demamnya betah gara2 aku takut disuntik  ,1,1,5,83,[],['@Kapitein_1825'],"['\\U0001f923', '\\U0001f923', '\\U0001f923']",https://pbs.twimg.com/profile_images/1741357500606386176/Kj6FoTDg_normal.jpg,https://x.com/Solid01/status/1741173591671230464,tweet_id:1741173591671230464
