Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
dew,@bubblefrappe,2024-06-28T11:18:05.000Z,False,"trs pernah suatu hari anaknya bilang kyk gini:

""dok gigiku sakit smpe berdarah pas pake behelnya trus demam, tp aku gaenak sm dokter udh bayar mahal2""

YA ALLAH DEEEKKK TOLONG DUNIA JGN JAHAT2 KE DIA PLIS UMUR 10 TAHUN UDH BISA NGOMONG KAYAK GINI ",1,0,0,73,[],[],"['\\U0001f62d', '\\U0001f62d']",https://pbs.twimg.com/profile_images/1919233851198717952/HW-q8Ph0_normal.jpg,https://x.com/bubblefrappe/status/1806648257071940034,tweet_id:1806648257071940034
Cik Puan Izyani,@Fazuyan,2024-06-28T10:58:51.000Z,False,Tapi tu lah demam batuk sakit tekak smpi berdarah ni mak makan pun x da mood..,0,0,0,120,[],[],[],https://pbs.twimg.com/profile_images/1909285219779461122/cVjA00FT_normal.jpg,https://x.com/Fazuyan/status/1806643420708147379,tweet_id:1806643420708147379
64707503d460,@d46do1,2024-06-27T13:22:11.000Z,False,Ahmad dluwihSakit Demam Berdarah,0,0,1,51,[],[],[],https://pbs.twimg.com/profile_images/1723573356732219392/I--UUppG_normal.jpg,https://x.com/d46do1/status/1806317101701103669,tweet_id:1806317101701103669
ayaaa,@japchayee,2024-06-26T16:25:52.000Z,False,"Aku seumur-umur ga pernah sakit sampe sendi pada sakit, kek panas tinggi gara"" demam berdarah aku masih bisa nulis, tapi akhir-akhir ini cuma demam biasa aja sendi sakit semua bjirr lemes  entah faktor u atau gara"" vaksin ini  tapi aku masih 23thn ",0,0,0,126,[],[],"['\\U0001f62d', '\\U0001f62d', '\\U0001f62d']",https://pbs.twimg.com/profile_images/1569605723264548864/_ZCmXsBW_normal.jpg,https://x.com/japchayee/status/1806000941122130251,tweet_id:1806000941122130251
Prokopim Kota Bandung,@halo_bandung,2024-06-24T12:40:10.000Z,False,"Ibu RT yang mengetahui Asep sakit sangat khawatir akan kondisi Asep, apalagi wabah Demam Berdarah Dengue (DBD) sedang merebak.

Bagaimana kelanjutan kisah Asep dan ayahnya, Ujang? Akankah kerinduannya terobati? Yu simak video di atas ya#KotaBandungMajuBerkelanjutan",0,0,1,115,['#KotaBandungMajuBerkelanjutan'],[],"['\\U0001f914', '\\U0001f446\\U0001f3fb', '\\U0001f60a']",https://pbs.twimg.com/profile_images/1718560696877899776/qTbeTg9r_normal.jpg,https://x.com/halo_bandung/status/1805219363307638789,tweet_id:1805219363307638789
Tonnn.,@YaudahHayu,2024-06-23T18:34:19.000Z,False,"kann, cowo ni begini, kena todong, sampe berdarah, masih bisa bilangg ga kenapa kenapa, coba aja kalo demam, serasa manusia paling sakit di dunia",0,0,0,135,[],[],[],https://pbs.twimg.com/profile_images/1883718930315067392/-V6UUnVL_normal.jpg,https://x.com/YaudahHayu/status/1804946102157971573,tweet_id:1804946102157971573
020223,@lamyapper,2024-06-23T16:10:08.000Z,False,"bang lu sumpah beneran definisi cowo kalo sakit mau berdarah-darah kek, mau luka kek, ga ngaruh chill aja gitu. tapi kalo udah demam, baru dah kek mau mati saat itu jugabtw cepet sembuh n stat safe y banggg",0,0,1,801,[],[],"['\\U0001f629', '\\U0001f629', '\\U0001f629', '\\U0001f62d', '\\U0001f64f']",https://pbs.twimg.com/profile_images/1590356671725207559/LDjJSLcw_normal.jpg,https://x.com/lamyapper/status/1804909814541090859,tweet_id:1804909814541090859
ɴᴀɴᴀ♡ 𝑓𝑎𝑛 𝑎𝑐𝑐,@kookidrama,2024-06-23T13:42:35.000Z,False,"kenapa ya tiap mau haid tuh selalu meriang, mual, pusing, demam ampe bedrest bener bener lemes bgt, belom lg nanti sakit perut berdarah darah",1,0,0,241,[],[],"['\\U0001f972', '\\U0001f62d']",https://pbs.twimg.com/profile_images/1626116798428102656/AgK9Yoe6_normal.jpg,https://x.com/kookidrama/status/1804872684385513529,tweet_id:1804872684385513529
AULIYA,@auliyakhumar,2024-06-22T00:57:02.000Z,False,"Adeknya Mase yang sakit,sakit demam berdarah",1,0,0,52,[],[],[],https://pbs.twimg.com/profile_images/1778112191847395328/1aYnJCiM_normal.jpg,https://x.com/auliyakhumar/status/1804317640909033820,tweet_id:1804317640909033820
Ilham Panca Prakosa,@iam_prak,2024-06-21T01:25:02.000Z,False,"Broken home, bundir, hipotermia, demam berdarah, sakit lambung",0,0,0,33,[],[],[],https://pbs.twimg.com/profile_images/1334842345364180995/i7fS_ePt_normal.jpg,https://x.com/iam_prak/status/1803962296768827400,tweet_id:1803962296768827400
Adam,@maldevaan,2024-06-20T01:39:17.000Z,False,Mending sakit berdarah dibanding demam,1,0,0,14,[],[],[],https://pbs.twimg.com/profile_images/1894531887785189376/J9l54kxq_normal.jpg,https://x.com/maldevaan/status/1803603498199818531,tweet_id:1803603498199818531
NusaBali.com,@nusabalicom,2024-06-20T01:36:16.000Z,False,"Bocah berusia 6 tahun asal Desa Manduang, Kecamatan/Kabupaten Klungkung, meninggal saat menjalani perawatan di rumah sakit swasta di Klungkung, Minggu (16/6). Bocah ini meninggal diduga akibat demam berdarah (DB).",0,0,0,20,[],[],[],https://pbs.twimg.com/profile_images/945080460782092288/GHy0yfmd_normal.jpg,https://x.com/nusabalicom/status/1803602735989948794,tweet_id:1803602735989948794
nun☘︎,@doaibook,2024-06-19T03:35:40.000Z,False,miro momor (akademi atletico madrid / pojok kanan) ga lolos seleksi duluan karena sakit demam berdarah,0,0,0,337,[],[],[],https://pbs.twimg.com/profile_images/1918790777251188736/HqLdKneg_normal.jpg,https://x.com/doaibook/status/1803270399041609882,tweet_id:1803270399041609882
