Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
Nivaaal,@inivaaal,2023-08-31T17:38:43.000Z,False,"Buset tipes ga dirawat
Ini lagi DBD ga dirawat. Terlalu gila gw ga peduliin sakit",0,0,0,96,[],[],['\\U0001f636'],https://pbs.twimg.com/profile_images/1410954388357599241/nFsKWpeA_normal.jpg,https://x.com/inivaaal/status/1697302911171330069,tweet_id:1697302911171330069
Kara,@0xmaamK,2023-08-31T11:01:25.000Z,False,"2018 pernah mengandalkan KS / KIS untuk adekku yg DBD sudah ditaraf darurat penanganan, sempat ditolak di rumah sakit pertama yg kami datangi, alasan tidak ada kamar, nyatanya di lobby terpampang nyata kamar yg tersedia masih untuk ratusan pasien.",1,0,0,81,[],[],[],https://pbs.twimg.com/profile_images/1900636711090089984/3otxVgf7_normal.jpg,https://x.com/0xmaamK/status/1697202927927235051,tweet_id:1697202927927235051
Dew,@dewikurnia_,2023-08-30T01:30:43.000Z,False,"Gatau knp, gw lebih demen kalo cek darah di puskes daripada di rs
Di puskes ga sakit samsek kalo di rs sakit bgt
Malah pas kmrn kena dbd kan tiap pagi ambil darah, sampe sempet ada satu waktu yg abis ambil darah bekasnya biru trus pecah keluar darah ",1,0,0,66,[],[],"['\\U0001f62d', '\\U0001f62d', '\\U0001f62d', '\\U0001f62d', '\\U0001f62d']",https://pbs.twimg.com/profile_images/1904562896589500416/WVjP_40Q_normal.jpg,https://x.com/dewikurnia_/status/1696696920385950022,tweet_id:1696696920385950022
Kegendutan.,@woyilahh,2023-08-29T10:17:32.000Z,False,"Bakso, gw bahkan waktu sakit tipes+dbd sampe dirawat... Itu tiap jam 10 pagi wajib makan bakso selama 7 hari di rs wkwkwkwk",0,0,0,51,[],[],[],https://pbs.twimg.com/profile_images/1568354131223674881/UszDOJIl_normal.jpg,https://x.com/woyilahh/status/1696467108866179360,tweet_id:1696467108866179360
Separuh Aku Suju,@na_suju,2023-08-28T12:40:28.000Z,False,"Dijaga pas sakitKeinget pas kelas 1 SD sakit DBD + liver masuk RS, Krn adek masih bayi, jadi ibu gak ikut nginep di RS jadinya Ayah sama kembaran nya yang nginep di RS jagain akuu",0,0,0,53,[],[],"['\\U0001f607', '\\u263a\\ufe0f']",https://pbs.twimg.com/profile_images/1836243713653432320/pld0oFy5_normal.jpg,https://x.com/na_suju/status/1696140691263652182,tweet_id:1696140691263652182
Dabid,@stfu_dbd,2023-08-27T04:09:56.000Z,False,sakit sa likod beh,0,0,0,58,[],[],[],https://pbs.twimg.com/profile_images/1851502921931952128/3mUQIIvf_normal.jpg,https://x.com/stfu_dbd/status/1695649822844600586,tweet_id:1695649822844600586
Zarrah Amala,@zarrahamala,2023-08-26T23:27:40.000Z,False,"orang tuh kl lagi sakit harusnya basa-basinya ""Ini bagus nih dbd makan ini.."" ""Cepet sembuh yaa. jangan dipikirin."" Ini malah ""Kena dbd dimana? duh kayanya GUE harus hati-hati deh."" why so selfish :(",0,0,0,119,[],[],[],https://pbs.twimg.com/profile_images/1928671675488546817/17o0N_3E_normal.jpg,https://x.com/zarrahamala/status/1695578790758678767,tweet_id:1695578790758678767
sal || Black Out and WanD in August,@wandloeyou,2023-08-26T07:13:28.000Z,False,wkwkekkw mirip pas dbd yahh wak udh nethink sakit yg gimana mana rupanya dbd,1,0,0,141,[],[],['\\U0001f62d'],https://pbs.twimg.com/profile_images/1902629606915715072/ExedAMD-_normal.jpg,https://x.com/wandloeyou/status/1695333624290370002,tweet_id:1695333624290370002
kikaa,@urmaltesee,2023-08-26T06:19:42.000Z,False,sekalinya sakit langsung dbd ,0,0,0,72,[],[],['\\U0001f605'],https://pbs.twimg.com/profile_images/1670096681738862592/r0wxtEhp_normal.jpg,https://x.com/urmaltesee/status/1695320095294439830,tweet_id:1695320095294439830
alif,@daunperilla,2023-08-24T07:13:54.000Z,False,"Kelas 9, gue gak ikut perpisahan sekolah grgr masuk RS sakit DBD ampe mau meninggay. Anjirrr.",1,0,0,38,[],[],[],https://pbs.twimg.com/profile_images/1798396841492697088/QYRcKV0L_normal.jpg,https://x.com/daunperilla/status/1694608959842525458,tweet_id:1694608959842525458
Everlyn.,@heekrie,2023-08-24T02:15:25.000Z,False,"- yang sadar kalau dia kena dbd, kirain cuman demam biasa aja. terus waktu dibawa ke rumah sakit, dia kejang kejang sama bilang sakit terus gitu, dan akhirnya dia meninggal waktu di perjalanan. terus waktu besoknya ikut upacara penutupan peti, mama sama adiknya cerita persis -",1,0,0,9,[],[],[],https://pbs.twimg.com/profile_images/1907631093404352512/4EuVcU2c_normal.jpg,https://x.com/heekrie/status/1694533841619464193,tweet_id:1694533841619464193
malka prima,@malka_mp,2023-08-23T18:19:50.000Z,False,"200823 dirawat 3 hari di hermina krn infeksi paru kanan, hari ini keluar RS anter atu & ses dirawat di budi medika.. keputusan ini tepat, krn hasil lab, atu tipes, ses DBD.. ibu dan adek dirumah jg kondisi sakit… pelajaran yg berharga.. ibu, atu, ses, adek.. papi syng kalian ",0,0,1,438,[],[],['\\u2665\\ufe0f'],https://pbs.twimg.com/profile_images/1342053476625309696/WaEYxv5e_normal.jpg,https://x.com/malka_mp/status/1694414156567552251,tweet_id:1694414156567552251
simplytcn,@simteck48,2023-08-23T14:39:53.000Z,False,"msk ugd panas 40,6, trombosit 90 dan terus turun. dari panas pun sdh ugd darurat dicover bpjs, jadi andai ga kena dbd tetep cover. 
bahkan sakit mata, gigi, meriang dikit semua dicover di tk.1",0,0,0,152,[],[],[],https://pbs.twimg.com/profile_images/561915999440474113/ukBFALp-_normal.jpeg,https://x.com/simteck48/status/1694358805117915496,tweet_id:1694358805117915496
BIBIBIBIAN,@juramji,2023-08-23T13:40:53.000Z,False,"musim sakit apa ya, serumah bapil + adek gue dbd",1,0,0,199,[],[],[],https://pbs.twimg.com/profile_images/1716679333136490496/StWjKNUN_normal.jpg,https://x.com/juramji/status/1694343958993018987,tweet_id:1694343958993018987
sunshine,@croisunshine,2023-08-21T16:24:16.000Z,False,"aku korban judi kah? kena dbd, demam, bapil, gigi patah, gigi lubang, sakit mata, semuanya lah pake BPJS",0,0,0,230,[],[],[],https://pbs.twimg.com/profile_images/1547251765443457024/pjIFeWV9_normal.png,https://x.com/croisunshine/status/1693660297993818543,tweet_id:1693660297993818543
jm and mk,@hujanderesss,2023-08-21T13:23:08.000Z,False,DEKKK GUA KELAS 3 SD LAGI SEDIH2NYA KARENA SAKIT DBD DAN GA MASUK SEKOLAAH LU MALAH NGEHUJAT COWO GUEEE,0,0,0,405,[],[],"['\\U0001f62d', '\\U0001f44a', '\\U0001f44a', '\\U0001f44a']",https://pbs.twimg.com/profile_images/1868825314916548611/k_CkuisY_normal.jpg,https://x.com/hujanderesss/status/1693614715732463989,tweet_id:1693614715732463989
Alfredo | Konsultan Asuransi,@AgenAsuransimu,2023-08-21T01:32:42.000Z,False," : Ngapain punya asuransi, Asuransi tuh penipu, mau aja di tipu bayar terus padahal kepake kagak

Besok nya ~ : Bro pinjem duit dlu ya, gw duit nya kurang buat bayar tagihan rumah sakit, habis kena DBD. Pinjem dlu ya

CHUAKZZZSering banget ya terjadi hal ini",0,0,0,160,[],[],"['\\U0001f92c', '\\U0001f626', '\\U0001f923']",https://pbs.twimg.com/profile_images/1738938881914134528/E2zB5ElL_normal.jpg,https://x.com/AgenAsuransimu/status/1693435926419214612,tweet_id:1693435926419214612
Your boy,@SalsabilaSharah,2023-08-20T10:50:32.000Z,False,ternyata sakit dbd tifus itu emg kalo udh gak ketolong bakal merenggut nyawa juga ,1,0,0,8,[],[],['\\U0001f62d'],https://pbs.twimg.com/profile_images/1691389067618140160/7LJ7DS9O_normal.jpg,https://x.com/SalsabilaSharah/status/1693213924739744183,tweet_id:1693213924739744183
Little,@itssiseuka,2023-08-20T01:12:42.000Z,False,"jadi inget manager waktu aku kerja di hotel bbrp tahun lalu, staff ada yg sakit tifus slma 4 hari,yg satu lagi dbd. si manager perintah ke hrd nanyain ke staff yg sakit masih mau kerja apa nggak? kalo nggak biar di cari penggantinya.
ehh buset betul2 gila!",0,0,0,371,[],[],[],https://pbs.twimg.com/profile_images/1883567747554213888/YFb9ubkF_normal.jpg,https://x.com/itssiseuka/status/1693068506294899096,tweet_id:1693068506294899096
anggraeni,@EkaanggraWN,2023-08-19T17:23:44.000Z,False,Setelah kena dbd hampir 2 minggu akhir nya bisa ngerasain sehat lagi huaaaa masyaallah masih ngerasain sakit biar inget ga bakalan sehat trs biar bisa jaga kesehatan juga.,0,0,0,55,[],[],['\\U0001f62d'],https://pbs.twimg.com/profile_images/1667574700204228608/Zhq_QaEg_normal.jpg,https://x.com/EkaanggraWN/status/1692950488529133828,tweet_id:1692950488529133828
