Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
go,@kdp_29,2023-03-31T22:14:10.000Z,False,"Anjayy! Baru kali ini nemuin orang tua yg anaknya sakit DBD malah dianggep BIASA banget di hari ke-7 dgn suhu tubuh naik turun dan gejala muntah cairan (masuk fase kritis) terus malah bilang ""banyak gawe""

GILO GILO GILO
AKU YG BUKAN SIAPO SIAPO NYO YG KEPIKIRAN TAKUT DIO MATI",1,0,0,151,[],[],['\\U0001f62d'],https://pbs.twimg.com/profile_images/1735473723552231424/wyYPasFT_normal.jpg,https://x.com/kdp_29/status/1641926888678633472,tweet_id:1641926888678633472
go,@kdp_29,2023-03-31T22:09:31.000Z,False,"Gue berani debat, kalo emang ada dokter yg klaim bahwa ""DBD itu sakit biasa"".

Karna yg aku tau, penyakit jenis ini ga bisa diremehin dan ga bisa dikategorikan BIASA AJA.",1,0,0,75,[],[],[],https://pbs.twimg.com/profile_images/1735473723552231424/wyYPasFT_normal.jpg,https://x.com/kdp_29/status/1641925720623681536,tweet_id:1641925720623681536
go,@kdp_29,2023-03-31T22:06:09.000Z,False,"Paling takut sama sakit DBD. Soalnya diam-diam mematikan, kelihatan lg ga kritis tp antibodi nya rapuh.

Perawakan pasien nya ketawa-ketiwi, eh 10 menit kemudian pendarahan dan meninggal. Bener-bener trauma.",1,0,0,123,[],[],[],https://pbs.twimg.com/profile_images/1735473723552231424/wyYPasFT_normal.jpg,https://x.com/kdp_29/status/1641924872283774982,tweet_id:1641924872283774982
Deen,@bbyzero,2023-03-31T09:39:59.000Z,False,"Bapakku sama mas masku juga gitu
TAPI ANEHNYA, lebay kalo sakit ringan doang (pilek, masuk angin, panas dalam, diare) tapi pas sakitnya parah beneran (tipes, dbd, patah tulang) malah ndablek gamau istirahat pinginnya kerja terusss
COWO TUH KNP SIH?? ",1,0,4,4K,[],[],"['\\U0001f62d', '\\U0001f62d']",https://pbs.twimg.com/profile_images/1567832136522297344/5dOQjRZu_normal.jpg,https://x.com/bbyzero/status/1641737090567393282,tweet_id:1641737090567393282
dinda,@inisiapayaaaa,2023-03-31T08:33:36.000Z,False,Rill. Pas gue dbd+covid dibilang lebay sampe dipaksa ua gue ke rs. Ayah gue cuma demam biasa tp berasa sakit bgt222,0,0,0,184,[],[],[],https://pbs.twimg.com/profile_images/1521450981707620352/cafm1jUT_normal.jpg,https://x.com/inisiapayaaaa/status/1641720385736695808,tweet_id:1641720385736695808
name cannot be blank,@epredung,2023-03-29T20:50:18.000Z,False,mmng sih jarang sakit tapi sekalinya sakit langsung tipes/dbd atau bahkan keduanya,0,0,0,61,[],[],['\\U0001f972'],https://pbs.twimg.com/profile_images/1842005543902445568/acSoVmHE_normal.jpg,https://x.com/epredung/status/1641181009260720128,tweet_id:1641181009260720128
Yo!,@onemeess,2023-03-29T14:11:55.000Z,True,"gak kaget… dulu adik gue yang sakit dbd dan dirawat di rs ini dan adik gue meninggal gara-gara kelalaian rs (nyokap gua dr jadi beliau jelas tau letak kesalahannya dmn) kayak… ke pasien umum yang keluarganya nakes aja bisa begini, gimana perlakuan ke pasien lain yg awam",0,0,0,82,[],[],['\\U0001f642'],https://pbs.twimg.com/profile_images/1837162700478238726/pv_qxL_3_normal.jpg,https://x.com/onemeess/status/1641080751042203648,tweet_id:1641080751042203648
The Anu,@anuinhere,2023-03-29T10:44:29.000Z,False,Elo dah ke rumah sakit bro? Bahaya loh dbd,2,0,0,42,[],[],['\\U0001f62d'],https://pbs.twimg.com/profile_images/1307219006726627333/NWCBbZF0_normal.jpg,https://x.com/anuinhere/status/1641028546708623360,tweet_id:1641028546708623360
aji pdf,@ecvolusi,2023-03-29T10:26:01.000Z,False,"gua dulu kaga betah di boarding pas lg maraknya dbd sama hepatitis. doa biar sakit biar pulang, 3 bulan kemudian kena hepatitis beneran anjing",0,0,0,35,[],[],['\\U0001f605'],https://pbs.twimg.com/profile_images/1668990907251605505/lpqYIZSE_normal.jpg,https://x.com/ecvolusi/status/1641023902074949633,tweet_id:1641023902074949633
Mals,@kamaljelekk,2023-03-29T08:21:35.000Z,False,"Emejing. 2019 banyak jalan ternyata. Trip ke Malang-Bromo, pertama kali naik Pelni nyebrang ke Karimun Jawa, solo trip ke Jkt-Bogor naik kereta, trip tipis2 lagi ke Dieng. Lalu diuji dengan sakit. April masuk rumah sakit kena DBD, Desember tahun baruan bersama diare. Mantappp ",1,0,0,660,[],[],['\\U0001f44d'],https://pbs.twimg.com/profile_images/1921247801054498816/KehU4L1X_normal.jpg,https://x.com/kamaljelekk/status/1640992586914734087,tweet_id:1640992586914734087
mamtahu ft. @zenyjastip tukar tiket svt,mamtahu ft. @zenyjastip tukar tiket svt,2023-03-29T03:37:08.000Z,False,"Kl yg tau cerita gw pas dbd puasa taun lalu, tau lah ya asli nya ini rmh sakit gmn  https://t.co/mnDw5yblti",2,0,0,273,[],[],['\\U0001f440'],https://pbs.twimg.com/profile_images/1653552740449275905/1cJqYPWN_normal.jpg,https://x.com/toxictilljannah/status/1640921002917122049,tweet_id:1640921002917122049
A ,@Pengharum_baju,2023-03-28T13:10:02.000Z,False,"Gue bingung pas lo nanya kaka  kena dbd, kok kuat klo lg sakit syuting dr pagi ampe malem. Padahal udah gue tinggalin nasi kotak cong",1,0,0,42,[],['@adpraja'],['\\U0001f60c'],https://pbs.twimg.com/profile_images/1919756579496460291/PjcsNFx2_normal.jpg,https://x.com/Pengharum_baju/status/1640702787909738496,tweet_id:1640702787909738496
Siti Mustiani,@sitimustiani,2023-03-28T03:03:26.000Z,False,"Asliii banyak banget, anak temen ku juga baru2 ini ada yg sakit DBD, kasian kan mana bulan puasa lagi ",0,0,0,29,[],[],['\\U0001fae3'],https://pbs.twimg.com/profile_images/1923575767385964545/gICVfw1l_normal.jpg,https://x.com/sitimustiani/status/1640550133002809346,tweet_id:1640550133002809346
-,@amourhopes,2023-03-27T09:48:23.000Z,False,"Itu ada di bawahnyaaa. Sakit DBD, hi hi tapi, udah sembuh kok. Kan Hos3ok kuat! ",1,0,0,48,[],[],"['\\U0001f4aa\\U0001f3fd', '\\U0001f624', '\\U0001f44d\\U0001f3fd']",https://pbs.twimg.com/profile_images/1611424548196585472/4MDl3kOS_normal.jpg,https://x.com/amourhopes/status/1640289656599367680,tweet_id:1640289656599367680
Hani,@nisaahani,2023-03-27T03:04:37.000Z,False,"Gejala DBD:
- Demam tinggi
- Gejala seperti flu
- Sakit kepala
- Nyeri otot, tulang, sendi
- Mual dan muntah
- Sakit di belakang mata
- Kelenjar bengkak
- Ruam

Semua lawan DBD#AwasDigigitNyamuk",1,0,0,578,['#AwasDigigitNyamuk'],[],[],https://pbs.twimg.com/profile_images/1005205240973594624/3N9XyVNg_normal.jpg,https://x.com/nisaahani/status/1640188043058610176,tweet_id:1640188043058610176
Windah Tsu,@WindahTsu,2023-03-27T03:03:36.000Z,False,"Selamat berpuasaaa 

Lebaran tinggal beberapa hari lagi, jangan sampai kamu sakit yaa.#AwasDigigitNyamukSemua Lawan DBD",0,0,0,43,['#AwasDigigitNyamuk'],[],[],https://pbs.twimg.com/profile_images/1113911549914050560/gyEWRvjr_normal.jpg,https://x.com/WindahTsu/status/1640187789663936513,tweet_id:1640187789663936513
Untari,@duniaqtoy,2023-03-27T02:27:17.000Z,False,"Mencegah lebih baik daripada mengobati. Suwer sakit DBD itu ga enak banget. Mending jaga kebersihan daripada uda ada kasus terus biasanya difogging. Serumah jadi bau asap demi membunuh nyamuk dewasa. Tapi jentik nya masih ada kl difogging 
Semua Lawan DBD#AwasDigigitNyamuk",1,0,0,69,['#AwasDigigitNyamuk'],[],[],https://pbs.twimg.com/profile_images/1867061679898710016/n2wM_P8E_normal.jpg,https://x.com/duniaqtoy/status/1640178647456940032,tweet_id:1640178647456940032
tina,@TinaSindy,2023-03-27T02:00:02.000Z,False,Nah untuk yg pernah sakit DBD dan sembuh harus tetap waspada ya tweps... Karena kita masih tetap bisa tertular#AwasDigigitNyamukSemua Lawan DBD,0,0,0,30,['#AwasDigigitNyamuk'],[],[],https://pbs.twimg.com/profile_images/1121089434026250240/Cu5TOtku_normal.jpg,https://x.com/TinaSindy/status/1640171789761527809,tweet_id:1640171789761527809
Muthi Haura,@muthiiihauraa,2023-03-27T01:58:49.000Z,False,"Jika kamu mengalami demam berdarah yang parah, kamu memerlukan:
•Perawatan suportif di rumah sakit.

Semua Lawan DBD #AwasDigigitNyamuk",1,0,0,55,['#AwasDigigitNyamuk'],[],[],https://pbs.twimg.com/profile_images/1691299251853422593/x3aaLxet_normal.jpg,https://x.com/muthiiihauraa/status/1640171482579075073,tweet_id:1640171482579075073
