Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
Indozone Media,@indozonemedia,2022-12-30T09:46:15.000Z,True,"Kasus demam berdarah dengue meningkat, gejala DBD pada anak yang perlu mom perlu waspadai #demamberdarah #dbd #Kesehatan",0,0,0,205,"['#demamberdarah', '#dbd', '#Kesehatan']",[],[],https://pbs.twimg.com/profile_images/1735154042308005888/W7Ia5iIm_normal.jpg,https://x.com/indozonemedia/status/1608761375534518277,tweet_id:1608761375534518277
haibunda,@haibundacom,2022-12-30T06:07:58.000Z,False,"Bunda perlu mewaspadai demam berdarah yang dapat menyerang anak. Ketahui terlebih dulu seperti apa gejala, fase, dan pengobatan DBD pada anak. Simak di sini.",0,0,0,73,[],[],[],https://pbs.twimg.com/profile_images/1855822413734526976/laTUhIZf_normal.jpg,https://x.com/haibundacom/status/1608706442944446467,tweet_id:1608706442944446467
indi,@litcookiedough,2022-12-30T03:54:19.000Z,False,GEJALA DBD anaknya batuk batuk kaga ya tampil taun kapan kena roasting kita sampe otw 2023,1,0,0,54,[],[],"['\\U0001f62d', '\\U0001f62d', '\\U0001f62d', '\\U0001f62d', '\\U0001f62d', '\\U0001f62d', '\\U0001f62d']",https://pbs.twimg.com/profile_images/1926636055718940673/3tyYOai0_normal.jpg,https://x.com/litcookiedough/status/1608672806811881473,tweet_id:1608672806811881473
𝒜𝓃𝑒𝓂𝑜𝓃𝑒 𝐹𝑜𝓇𝑔𝑒𝓇,@Deaaaaaee,2022-12-29T12:14:14.000Z,False,"Thanks gi. 
Awalnya kaya gejala tipes, kirain tipes udah cek wadal juga. Taunya DBD setelah udah lewat masa kritis sih soalnya telat cek darahnya",0,0,0,59,[],[],[],https://pbs.twimg.com/profile_images/1722978369049120769/OqUYXLsC_normal.jpg,https://x.com/Deaaaaaee/status/1608436225437990916,tweet_id:1608436225437990916
jov,@joveink,2022-12-29T10:58:26.000Z,False,"enih semua grgr dokter blng kalo w kena gejala dbd, akhirnya w disuruh mam sm minum mulu ",0,0,0,35,[],[],"['\\U0001f612', '\\U0001f612']",https://pbs.twimg.com/profile_images/1851670059271503872/s3ugiI_r_normal.jpg,https://x.com/joveink/status/1608417149743435776,tweet_id:1608417149743435776
haibunda,@haibundacom,2022-12-29T03:39:36.000Z,False,"Bunda perlu mewaspadai demam berdarah yang dapat menyerang anak. Ketahui terlebih dulu seperti apa gejala, fase, dan pengobatan DBD pada anak. Simak di sini.",0,0,0,54,[],[],[],https://pbs.twimg.com/profile_images/1855822413734526976/laTUhIZf_normal.jpg,https://x.com/haibundacom/status/1608306716277637120,tweet_id:1608306716277637120
Ara,@jenophilos,2022-12-28T19:20:31.000Z,False,"# DBD 
• grade I : gd kebocoran plasma jd hrs dipicu sm si torniquet 
• grade II : ada spontaneous bleeding jd gperlu dipicu
• grade III : kegagalan circulatory, ditandai pulsasi/nadi lemah, bp turun
• grade IV : ada semua gejala trs ditemuin shock sm BP nya g bisa didetect",1,0,0,66,[],[],[],https://pbs.twimg.com/profile_images/1878669826014724096/aSue8d9P_normal.jpg,https://x.com/jenophilos/status/1608181118297346048,tweet_id:1608181118297346048
nolii,@wtnbexrutoo,2022-12-27T13:22:36.000Z,False,"pernah, pertamakali kena tu sekalian sama dbd juga, nov kmrn kena lagi tp gejala ringan",0,0,0,46,[],[],[],https://pbs.twimg.com/profile_images/1674990166287720448/lgmsqiBm_normal.jpg,https://x.com/wtnbexrutoo/status/1607728656658599936,tweet_id:1607728656658599936
,@kdaori,2022-12-26T18:03:50.000Z,False,"pas camping dah siap siap mau pulang pusing bgt (emang lagi sakit) ternyata gejala dbd, mau ke kamar mandi terus pegangan tali tenda orang eh malah jatoh, bangun bangun suruh baca istigfar banyak banyak",0,0,0,61,[],[],[],https://pbs.twimg.com/profile_images/1630547498656993281/qpMIgPcP_normal.jpg,https://x.com/kdaori/status/1607437044338552832,tweet_id:1607437044338552832
‍,@flower_05050,2022-12-26T11:37:31.000Z,False,Asam lambung dan pernah sampai kena gejala DBD,0,0,0,27,[],[],[],https://pbs.twimg.com/profile_images/1909590508563054598/txwkPRAZ_normal.jpg,https://x.com/flower_05050/status/1607339824176041986,tweet_id:1607339824176041986
Rifqi Akbar,@rifkiakbr,2022-12-24T06:10:33.000Z,False,2x kena gejala dbd = feelsbadman,0,0,0,134,[],[],[],https://pbs.twimg.com/profile_images/1001112290198933504/dPLCotEa_normal.jpg,https://x.com/rifkiakbr/status/1606532762995150848,tweet_id:1606532762995150848
biubiu,@biyuubyo,2022-12-20T23:33:49.000Z,False,"Pokoknya kalau dah 3 hari langsung cek darah aja nder, karena emang itu gejala kuat dbd jugaa. Lagian saudaramu yang perawat tuh bener lah mesti secara dia kerja di bidang itu kok kamu bisa-bisanya malah mbandingin sama google, padahal google banyak hoaxnya jugaa",0,0,3,281,[],[],[],https://pbs.twimg.com/profile_images/1804486915154231296/F3mwQ-NR_normal.jpg,https://x.com/biyuubyo/status/1605345757451923456,tweet_id:1605345757451923456
Secret,@pipitembem2606,2022-12-20T09:23:55.000Z,False,"Sakit gejala DBD, ini baru gejalanya aja blm benran DBD. Gak pernah sakit smpe kaya gitu, bener2 gak nafsu makan, mual2 terus, panas naik turun (setelah minum pct turun, tp pas efek pctnya habis lgsg naik lg demam nya) gak bisa tidur (tiap malam pindah2 kamar cari tempat yg nyman",0,0,0,82,[],[],[],https://pbs.twimg.com/profile_images/1762379129922748416/N-mTJcRP_normal.jpg,https://x.com/pipitembem2606/status/1605131874883764224,tweet_id:1605131874883764224
