Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
Misianterpaket,@misianterpaket,2023-03-31T16:13:10.000Z,False,"Nder wkwkwkwk aku sakit muntah demam 40 derajat tetep wajib kudu kuliah, 
Bahkan nih temenku kecelakaan pas bernagkat ujian, tetep aja ujian osce smabil bajunya berdarah darah bekas kecelakaan",1,1,2,617,[],[],[],https://pbs.twimg.com/profile_images/1916458903682035712/lwPy9ok2_normal.jpg,https://x.com/misianterpaket/status/1641836042306351104,tweet_id:1641836042306351104
aret,@speckofdusk,2023-03-31T16:06:10.000Z,False,"maret berat banget ya gustiiiii :)))

awal bulan dimulai tragedi kejedot peyangga besi sampe berdarah, pertengahan bulan demam-pilek-batuk berhari2, akhir bulan sakit gigi berminggu2. 

cape bgt pengen pulang:(((",0,0,0,175,[],[],[],https://pbs.twimg.com/profile_images/1545773153279848449/m8juZEET_normal.jpg,https://x.com/speckofdusk/status/1641834277217382403,tweet_id:1641834277217382403
ImHani,@imhaniri3,2023-03-31T09:10:47.000Z,False,"Kalo cewek sdh terbiasa menahan rasa tdk nyaman, rasa sakit yaa minimal sakit kepala krn haid. Trus mgkn laki-laki suka manja caper lebay sm org terdekatnya
Wkt sekolah aku sakit masih bs tahan dr pagi sampai sore. Malam ke UGD ternyata demam berdarah sampai kaki tgn sdh dingin.",0,0,0,263,[],[],[],https://pbs.twimg.com/profile_images/1630864460125712384/wQeCgUgC_normal.jpg,https://x.com/imhaniri3/status/1641729744210391040,tweet_id:1641729744210391040
Fashion Berkelas,@WaydeeStore,2023-03-27T11:05:42.000Z,False,"Menggigil, sakit kepala, nyeri saat menggerakan bola mata, dan nyeri punggung, waspada terhadap tanda penyakit Demam Berdarah",0,0,0,65,[],[],[],https://pbs.twimg.com/profile_images/628121636332408832/iFYXXHgL_normal.jpg,https://x.com/WaydeeStore/status/1640309112734109696,tweet_id:1640309112734109696
Muthi Haura,@muthiiihauraa,2023-03-27T01:58:49.000Z,False,"Jika kamu mengalami demam berdarah yang parah, kamu memerlukan:
•Perawatan suportif di rumah sakit.

Semua Lawan DBD #AwasDigigitNyamuk",1,0,0,56,['#AwasDigigitNyamuk'],[],[],https://pbs.twimg.com/profile_images/1691299251853422593/x3aaLxet_normal.jpg,https://x.com/muthiiihauraa/status/1640171482579075073,tweet_id:1640171482579075073
Untari,@duniaqtoy,2023-03-27T01:33:53.000Z,False,"Aku sendiri pernah kena DBD waktu kelas 2 SMA. Wah rasanya waktu itu bener2 menderita. Dibandingkan tipes, demam dan rasa linu karena Demam Berdarah terasa jauh lebih sakit . 
Semua Lawan DBD#AwasDigigitNyamuk",1,0,0,76,['#AwasDigigitNyamuk'],[],['\\U0001f912'],https://pbs.twimg.com/profile_images/1867061679898710016/n2wM_P8E_normal.jpg,https://x.com/duniaqtoy/status/1640165212006518784,tweet_id:1640165212006518784
OLa,@OlaLRJ,2023-03-25T10:42:38.000Z,False,"Klien rawat inap krn Demam Berdarah.Bersamaan sakit di area pencernaan.Cek USG tnyta ada Batu di empedu.Biaya pengobatan DBD Rp31 Jt full dicover.Selisih Rp 1,7 Jt tidak dicover krn  pemeriksaan USG terkait batu empedu Agar dicover asuransi mesti melewati masa tunggu 1 tahun dulu",0,0,0,518,[],[],[],https://pbs.twimg.com/profile_images/1811998415305211904/7NLZjqhQ_normal.jpg,https://x.com/OlaLRJ/status/1639578533705166849,tweet_id:1639578533705166849
bing,@shuocan,2023-03-25T09:54:01.000Z,False,"sariawan + demam, diare, poop berdarah waktu sempat nyesel ngerantau dikit, biasanya kalo sakit diurus mama, ini harus ngurus sendiri wallahi",1,0,0,207,[],[],"['\\U0001f62d', '\\U0001f605']",https://pbs.twimg.com/profile_images/1913932443834568704/rq-dpx9Z_normal.jpg,https://x.com/shuocan/status/1639566297762766848,tweet_id:1639566297762766848
+Truno Pambudi,@bvscoro,2023-03-23T09:39:34.000Z,False,"Saya. Tipsnya sakit demam berdarah, tapi jangan ditiru.",0,0,1,339,[],[],[],https://pbs.twimg.com/profile_images/1832350171981639682/SgNkkUm6_normal.jpg,https://x.com/bvscoro/status/1638837884928266241,tweet_id:1638837884928266241
Priskila.,@moypng,2023-03-22T19:55:48.000Z,False,"sakit radang, demam nyeng udah 3 days trus aku sampe batuk berdahak tapi berdarah gitu karena udah sampe luka ",1,0,0,97,[],[],['\\U0001f974'],https://pbs.twimg.com/profile_images/1691524454177034240/oPDLdk8F_normal.jpg,https://x.com/moypng/status/1638630577132941313,tweet_id:1638630577132941313
Battery Powered Kidney,@BttryPwrdKdny,2023-03-20T14:45:05.000Z,False,"Pagi tadi ada sorang pt ni datang sebab demam dah 5 hari and sakit badan. Gusi berdarah, belakang badan pun banyak luka berdarah yg non stop. Buat blood test positive for dengue, platelet count single digit. Dah teruk. Rupanya bila dia sakit badan dia pegi bekam. Speechless.",1,1,2,1.6K,[],[],[],https://pbs.twimg.com/profile_images/1726905346739044352/o9ysDdwf_normal.jpg,https://x.com/BttryPwrdKdny/status/1637827608196050946,tweet_id:1637827608196050946
