Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
dudung pupita,@pukis_penyet,2024-12-31T10:55:36.000Z,False,"aku teh campur2 kk miu kmrn kata dokter kena virus, eterus ternyata gejala dbd, makacii kk miu doanyaaa",1,0,0,54,[],[],[],https://pbs.twimg.com/profile_images/1914683927043952640/4fDOkcNA_normal.jpg,https://x.com/pukis_penyet/status/1874046742926373198,tweet_id:1874046742926373198
dudung pupita,@pukis_penyet,2024-12-31T10:46:41.000Z,False,"KAGHAAAL UEUEU, campur campur, kata dokter kena virus, tp trus katanya gejala dbd hiks",1,0,0,51,[],[],[],https://pbs.twimg.com/profile_images/1914683927043952640/4fDOkcNA_normal.jpg,https://x.com/pukis_penyet/status/1874044500177543195,tweet_id:1874044500177543195
iyoo,@seunghanjawa,2024-12-31T04:55:07.000Z,False,"Mana pas seminar di bali kondisi lagi gejala dbd, badan lemes bgt naik bis berasa otw mati. Nyampe bali ga ada yg nemenin efek gapunya sirkel  endingnya dari bali bawa sejuta, nyisa 700k pas pulang karna ga ada yg ngajakin kemana mana disana padahal 5 hari, di hotel sendirian",0,0,0,109,[],[],['\\U0001f972'],https://pbs.twimg.com/profile_images/1910643766886903808/DlIxI9-s_normal.jpg,https://x.com/seunghanjawa/status/1873956023884771394,tweet_id:1873956023884771394
PPID SRAGEN,@ppid_sragen,2024-12-31T02:43:21.000Z,False,"DD dan DBD berbeda???#SobatPPID Demam Dengue dan Demam Berdarah Dengue adalah 2 penyakit yang berbeda.

Kenali gejala, penyebab, dan penanganannya agar tidak salah ya...#ppid#sragenkab#demamdengue #demamberdarahdengue",0,0,1,260,"['#SobatPPID', '#ppid', '#sragenkab', '#demamdengue', '#demamberdarahdengue']",[],[],https://pbs.twimg.com/profile_images/828476099910787072/sa_vVggV_normal.jpg,https://x.com/ppid_sragen/status/1873922867165077934,tweet_id:1873922867165077934
𝕁𝕖𖧷,@miamorjeonw,2024-12-30T14:02:11.000Z,False,"demam turun naik udh 4 hari dikira bercanda. ngapain coba gue bercanda soal kesehatan. gejala dbd nih gue, Lo kira bercanda kah?!
semoga aje Lo kalau sakit nggak ada yg mau gantiin shift Lo itu.",1,0,0,30,[],[],[],https://pbs.twimg.com/profile_images/1918268789545943042/0vxru_K__normal.jpg,https://x.com/miamorjeonw/status/1873731309367108018,tweet_id:1873731309367108018
Pasha.,@storlard,2024-12-29T06:12:46.000Z,False,Dulu pernah tipes dan gejala dbd di satu waktu. Badan beneran ga bisa gerak,0,0,0,91,[],[],[],https://pbs.twimg.com/profile_images/1919340607849529344/uhavI9Bv_normal.jpg,https://x.com/storlard/status/1873250788811915718,tweet_id:1873250788811915718
cel,@amxceline,2024-12-29T00:42:20.000Z,False,Nggak. Sakit yg sampe dirawat cuma dbd + gejala tipes doang,0,0,0,143,[],[],[],https://pbs.twimg.com/profile_images/1918518807024549888/_sm1GLzw_normal.jpg,https://x.com/amxceline/status/1873167634445025495,tweet_id:1873167634445025495
Quotes,@quothetics,2024-12-28T16:56:27.000Z,True,"1. Mengatasi DBDSalah satu manfaat daun pepaya adalah sebagai obat untuk mengatasi demam berdarah dengue (DBD). Saat mengalami DBD, trombosit dapat berkurang dan menyebabkan beberapa gejala. Selain itu, DBD juga dapat meningkatkan risiko terjadinya perdarahan yang dapat",1,0,0,123,[],[],[],https://pbs.twimg.com/profile_images/1768462978373103617/TX2FK-xY_normal.jpg,https://x.com/quothetics/status/1873050390457131121,tweet_id:1873050390457131121
Abel.,@letnfan,2024-12-25T06:01:11.000Z,False,"Sebenarnya, ""virus Dinga-Dinga"" bukan istilah medis resmi. Mungkin ini hanya sebutan lokal untuk penyakit dengan gejala demam dan gemetar seperti DBD atau chikungunya. Kalau penasaran atau mengalami gejalanya, sebaiknya periksa ke dokter untuk diagnosis yang akurat.",0,0,0,116,[],[],[],https://pbs.twimg.com/profile_images/1922232610064871424/_LdylmIb_normal.jpg,https://x.com/letnfan/status/1871798323973324853,tweet_id:1871798323973324853
Abel.,@letnfan,2024-12-25T06:00:50.000Z,False,"Istilah ""Dinga-Dinga"" mungkin merujuk pada gejala demam tinggi dan gemetar akibat infeksi seperti DBD, chikungunya, atau flu. Penting untuk memeriksakan diri ke dokter jika mengalaminya agar bisa ditangani dengan tepat.",0,0,0,99,[],[],[],https://pbs.twimg.com/profile_images/1922232610064871424/_LdylmIb_normal.jpg,https://x.com/letnfan/status/1871798236543143938,tweet_id:1871798236543143938
Soni somantri,@Soni_somantri23,2024-12-24T23:56:23.000Z,False,Itu kayak infusan buat naikin trombosit y? Klo iya kemungkinan dokternya lg kena DBD /gejala tyfus biasanya barengan tuh dua penyakit.  Dokter gini yg d kasih hormat bukan yg pilih2 jadwal piket/ dokter yg manja.,0,0,0,52,[],[],['\\U0001f914'],https://pbs.twimg.com/profile_images/943719596154003456/FNSz6a8N_normal.jpg,https://x.com/Soni_somantri23/status/1871706519647227967,tweet_id:1871706519647227967
𝗱𝗮𝗺𝗶𝗮𝗻.,@damiayden,2024-12-24T15:40:00.000Z,False,gejala tipes apa gejala dbd? alhamdulillah sehat,1,0,0,315,[],[],[],https://pbs.twimg.com/profile_images/1914725433498853377/qHXUsxtl_normal.jpg,https://x.com/damiayden/status/1871581600292704493,tweet_id:1871581600292704493
