Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
go,@kdp_29,2023-03-31T22:14:10.000Z,False,"Anjayy! Baru kali ini nemuin orang tua yg anaknya sakit DBD malah dianggep BIASA banget di hari ke-7 dgn suhu tubuh naik turun dan gejala muntah cairan (masuk fase kritis) terus malah bilang ""banyak gawe""

GILO GILO GILO
AKU YG BUKAN SIAPO SIAPO NYO YG KEPIKIRAN TAKUT DIO MATI",1,0,0,152,[],[],['\\U0001f62d'],https://pbs.twimg.com/profile_images/1735473723552231424/wyYPasFT_normal.jpg,https://x.com/kdp_29/status/1641926888678633472,tweet_id:1641926888678633472
Mocha,@Oryctess,2023-03-30T11:12:01.000Z,False,Gejala dbd ,0,0,0,21,[],[],['\\U0001f972'],https://pbs.twimg.com/profile_images/1921195380370534403/QPa2M4Yj_normal.jpg,https://x.com/Oryctess/status/1641397866672586754,tweet_id:1641397866672586754
R E I F I E,@rifiellena,2023-03-29T20:34:51.000Z,False,Jan bilang staycation nya gegara tipes atau gejala DBD,1,0,0,67,[],[],[],https://pbs.twimg.com/profile_images/1813466040841695233/RPCPAFPO_normal.jpg,https://x.com/rifiellena/status/1641177119068942336,tweet_id:1641177119068942336
Kompas.com,@kompascom,2023-03-29T14:02:33.000Z,True,Kenali gejala virus marburg yang mirip DBD atau demam berdarah dengue. Penyakit ini perlu diwaspadai karena tingkat kematiannya sampai 88 persen. http://dlvr.it/SlgMk5,0,2,1,3.7K,[],[],[],https://pbs.twimg.com/profile_images/1577144849437888514/d9x3nKN8_normal.jpg,https://x.com/kompascom/status/1641078391767171074,tweet_id:1641078391767171074
Yan Ade,@JohnBantting,2023-03-29T08:01:38.000Z,False,"meriang + nyeri tulang & sendi
w
2x kena dbd yg nyeri tulang/sendi itu paling kerasa di gejala awalnya.",1,0,0,124,[],[],[],https://pbs.twimg.com/profile_images/1833835474659794946/-5m3gbEL_normal.jpg,https://x.com/JohnBantting/status/1640987565787324417,tweet_id:1640987565787324417
,@__pardonme,2023-03-29T07:27:02.000Z,False,Ciri2 kena dbd gmna ya? Gejala awalnyaa aja,9,1,1,840,[],[],[],https://pbs.twimg.com/profile_images/1833490956508925959/wd_H1lQB_normal.jpg,https://x.com/__pardonme/status/1640978858030817281,tweet_id:1640978858030817281
rapin,@ttoragaleyo,2023-03-29T07:06:38.000Z,False,"kmrn gua ga anuin snbp kan ya, emg ya yaudah. trus gua tuh dr Minggu sakittt, GUA JD INGET PAS MINGGU TUH GUA DI GIGIT NYAMUK AEDES AEGYPTI JIRRR nethink bgt anjir gwa kira gejala DBD pokoknya lgsg minum air banyaaaaak bgt krna takut di opname lg kek taun lalu",1,0,0,98,[],[],['\\U0001f62d'],https://pbs.twimg.com/profile_images/1450746674604032000/HCM7o9K9_normal.jpg,https://x.com/ttoragaleyo/status/1640973725880442880,tweet_id:1640973725880442880
Siti Nuraini,@aininurcom,2023-03-27T03:17:54.000Z,False,"Dan saat terinfeksi DBD untuk kedua kalinya, ternyata gejala bisa lebih parah sebab dipicu oleh infeksi sebelumnya....
.#AwasDigigitNyamuk Semua Lawan DBD",0,0,1,18,['#AwasDigigitNyamuk'],[],[],https://pbs.twimg.com/profile_images/1299693999310008322/w7NGmHNR_normal.jpg,https://x.com/aininurcom/status/1640191387533721600,tweet_id:1640191387533721600
Yuli Astuti,@yuliastuti8721,2023-03-27T03:09:25.000Z,False,"Waspadai gejala DBD ya bestie
Soalnya klo gak tertangani segera
Bisa menyebabkan kematian
Ingat ya jangan dianggap remeh
Yukz kita bersama Semua Lawan DBD#AwasDigigitNyamuk",1,1,2,96,['#AwasDigigitNyamuk'],[],[],https://pbs.twimg.com/profile_images/1162332173677912066/vAtmeqHd_normal.jpg,https://x.com/yuliastuti8721/status/1640189249965412352,tweet_id:1640189249965412352
Hani,@nisaahani,2023-03-27T03:08:23.000Z,False,"Terus, buat yang sudah pernah DBD, infeksi sebelumnya bisa meningkatkan gejala parah jika kembali tertular DBD. Yuk yuk semua lawan DBD#AwasDigigitNyamuk",1,0,0,40,['#AwasDigigitNyamuk'],[],[],https://pbs.twimg.com/profile_images/1005205240973594624/3N9XyVNg_normal.jpg,https://x.com/nisaahani/status/1640188991030038529,tweet_id:1640188991030038529
Yuli Astuti,@yuliastuti8721,2023-03-27T03:06:02.000Z,False,"Ingat ya jangan anggap enteng klo terkena demam tinggi dan gejala flu
Apalagi di musim hujan seperti saat ini
Waspadai kasus DBDSemua Lawan DBD#AwasDigigitNyamuk",1,1,2,129,['#AwasDigigitNyamuk'],[],[],https://pbs.twimg.com/profile_images/1162332173677912066/vAtmeqHd_normal.jpg,https://x.com/yuliastuti8721/status/1640188399050186753,tweet_id:1640188399050186753
Hani,@nisaahani,2023-03-27T03:04:37.000Z,False,"Gejala DBD:
- Demam tinggi
- Gejala seperti flu
- Sakit kepala
- Nyeri otot, tulang, sendi
- Mual dan muntah
- Sakit di belakang mata
- Kelenjar bengkak
- Ruam

Semua lawan DBD#AwasDigigitNyamuk",1,0,0,579,['#AwasDigigitNyamuk'],[],[],https://pbs.twimg.com/profile_images/1005205240973594624/3N9XyVNg_normal.jpg,https://x.com/nisaahani/status/1640188043058610176,tweet_id:1640188043058610176
Jiah Al Jafara,@jiahaljafara,2023-03-27T02:55:14.000Z,False,"Buat yang suka traveling di alam, jangan lupa untuk bawa lotion anti nyamuk juga. Kita memang wajib mengenali gejala-gejalanya biar jika terkena bisa langsung diperiksa
Semua Lawan DBD#AwasDigigitNyamuk",1,0,0,33,['#AwasDigigitNyamuk'],[],[],https://pbs.twimg.com/profile_images/953450748943122432/hsuwUoch_normal.jpg,https://x.com/jiahaljafara/status/1640185681820667904,tweet_id:1640185681820667904
