Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
;),@badseirenes,2024-05-31T04:10:55.000Z,False,"Udah berapa hari sakitnya? Periksa ke dokter, cek lab juga. Takutnya gejala tipes ato dbd",1,0,0,123,[],[],"['\\U0001f62d', '\\U0001f62d', '\\U0001f62d', '\\U0001f62d']",https://pbs.twimg.com/profile_images/1843278455825485824/4B5D65j3_normal.jpg,https://x.com/badseirenes/status/1796393896991478206,tweet_id:1796393896991478206
bunga,@flowersbeom,2024-05-31T03:25:13.000Z,False,"aku inget banget dulu dari aku kecil aku sering banget sakit yg aneh, panas ampe berminggu"". ortu aku tipe yg ga percayaan awalnya jd dibawa ke dokter, tapi pas di dokter normal aja diagnosisnya gaada gejala penyakit kek dbd atau apapun itu. dikasi obat tapi ga ngaruh",1,0,0,47,[],[],[],https://pbs.twimg.com/profile_images/1621159727236542470/MomqSUUn_normal.jpg,https://x.com/flowersbeom/status/1796382396281188605,tweet_id:1796382396281188605
beritajatim,@beritajatimcom,2024-05-30T17:39:33.000Z,True,"Waspada! Ini Gejala DBD Pada Anak dan Cara Penanganannya. Surabaya (http://beritajatim.com) – Maraknya kasus Demam Berdarah Dangue (DBD) pada anak yang belakangan terjadi, membuat para… http://dlvr.it/T7cXgS #PendidikanKesehatan #cara #demamberdarah via ",0,0,0,92,"['#PendidikanKesehatan', '#cara', '#demamberdarah']",['@beritajatimcom'],['\\U0001f447'],https://pbs.twimg.com/profile_images/1383296141022810119/hvPUhWiS_normal.jpg,https://x.com/beritajatimcom/status/1796235011907272977,tweet_id:1796235011907272977
POPMAMA,@Popmama_com,2024-05-30T11:38:07.000Z,False,"Bayi Tunjukkan Gejala DBD, Ini Pertolongan Pertama yang Bisa Dilakukan",0,1,0,37,[],[],[],https://pbs.twimg.com/profile_images/1920031146198589440/3HkCd5fX_normal.jpg,https://x.com/Popmama_com/status/1796144052209074292,tweet_id:1796144052209074292
Generali Indonesia,@Generali_ID,2024-05-30T10:56:29.000Z,False,"DBD sedang marak-maraknya, udah tahu gejala dan cara pencegahannya? Langsung swipe kiri aja, ya! Jangan sampai info ini berhenti di kamu, yuk bagikan ke teman-teman!",3,1,9,283,[],[],['\\U0001f4aa\\U0001f3fc'],https://pbs.twimg.com/profile_images/1024497938314260480/XCuIhBIM_normal.jpg,https://x.com/Generali_ID/status/1796133574195728693,tweet_id:1796133574195728693
SUROBOYOFESS,@sbyfess,2024-05-30T03:47:37.000Z,True,"-rek dbd tuh bisa nyerang 2 kali gak ya? Soalnya aku udh pernah kena dbd, skrg rasanya kaya gejala dbd  (blm ngecek sih). Aku rada parno, soalnya rantau sendiri ",8,0,7,1.6K,[],[],['\\U0001f972'],https://pbs.twimg.com/profile_images/1610997611762446336/d7Xxzlc4_normal.jpg,https://x.com/sbyfess/status/1796025649184026727,tweet_id:1796025649184026727
Dewi_,@mama_Aell,2024-05-30T00:48:53.000Z,False,"Assalamu'alaikum
Anak2 salmine buah2an atau makanan yang cepet buat naikin trombosit apa iya
Anak ku yg ke dua lagi demam tinggi takut mit amit ada gejala DBD y Abang umur y 4thn8bulan ",12,0,15,1.8K,[],[],"['\\U0001f97a', '\\U0001f64f']",https://pbs.twimg.com/profile_images/1882529752659189760/DyZ7aKGS_normal.jpg,https://x.com/mama_Aell/status/1795980667748037076,tweet_id:1795980667748037076
Puri,@cerewony,2024-05-29T12:01:09.000Z,False,baru banget balik dari dokter. ternyata gejala tipes jaga kesehatan ya ren. di tempatku banyak yang kena dbd,1,0,0,50,[],[],"['\\U0001f972', '\\U0001f61e']",https://pbs.twimg.com/profile_images/1913105171137388544/eQVi6O9M_normal.jpg,https://x.com/cerewony/status/1795787459172925765,tweet_id:1795787459172925765
,@seuyghan,2024-05-29T11:59:44.000Z,False,"Udah 3 harian ini demam, nah kemarin sempet mimisan tapi bukan yang ngucur gitu dan di kulitnya kayak ada bintik merah, kayak gejala dbd. :(",1,0,0,153,[],[],[],https://pbs.twimg.com/profile_images/1922692392206893056/awOYbzf3_normal.jpg,https://x.com/seuyghan/status/1795787105744113791,tweet_id:1795787105744113791
xzx,@nuteeeeeeee,2024-05-29T11:31:07.000Z,False,"Gw sakit, dr gejalanya si ke kena dbd/ meruju ke gejala tipes (krn gw punya riwayat tipes dulu) , tpi hanya asumsi gw doang si gamau kedokter tpi gw tetep maksain kerja:( karna sesakit itu kalo ga kerja ga dapet duit:( dan ya emang gaada yg bisa gw andelin kecuali diri gw sendiri",0,0,0,51,[],[],[],https://pbs.twimg.com/profile_images/1758753253230260224/98lfOgTA_normal.jpg,https://x.com/nuteeeeeeee/status/1795779904744931402,tweet_id:1795779904744931402
Kiki,@bankoftheriver,2024-05-29T01:06:29.000Z,False,"Temen kena DBD, SPV gue gejala tipes, ini gue masih sumeng. Dah lah hari ini dan seterusnya auto pilot aja",0,0,0,96,[],[],['\\U0001f972'],https://pbs.twimg.com/profile_images/1910345080088793088/pUimoanY_normal.jpg,https://x.com/bankoftheriver/status/1795622707155161348,tweet_id:1795622707155161348
meow meow,@MMeow66,2024-05-28T00:46:21.000Z,False,"kyknya ngaruh dari sakit sebelumnya, tadinya kan gue gejala dbd sama panas dalem 2 mingguan, pdhl minum air putih udh banyak, sayur juga tiap hari",1,0,0,59,[],[],[],https://pbs.twimg.com/profile_images/1734092102378905600/Z8Dgw20m_normal.jpg,https://x.com/MMeow66/status/1795255253807550616,tweet_id:1795255253807550616
lin,@ini_linny,2024-05-28T00:43:56.000Z,False,"saran ya, ke lab cek trombo, lg musim DBD. gejala DBD bisa beda2 tiap orang, bahkan demam reda dan disangka aman/baikkan tapi trombosit turun terus.",0,0,0,167,[],[],[],https://pbs.twimg.com/profile_images/975935343059857413/IMWzPLK__normal.jpg,https://x.com/ini_linny/status/1795254644761125195,tweet_id:1795254644761125195
mili,@milrosmila,2024-05-27T16:36:33.000Z,False,"wowkwwok penampilan walau gejala dbd, demam 39 derajat pun tetap bekerja   https://x.com/penyeranta/sta/penyeranta/status/1794934110034805010…",1,0,1,555,[],[],"['\\U0001f4aa', '\\U0001f4aa']",https://pbs.twimg.com/profile_images/1808738412599652353/frQcS8wj_normal.jpg,https://x.com/milrosmila/status/1795131992599609633,tweet_id:1795131992599609633
ini jila,@yeosefn,2024-05-27T12:55:16.000Z,True,anjir dulu gue sama ina sering pake baju ini tp gada fotonya  paling inget waktu dirawat barengan di rs krn gejala dbd ,0,0,0,45,[],[],"['\\U0001f622', '\\U0001f622', '\\U0001f622']",https://pbs.twimg.com/profile_images/1824688854521221120/pZix4Wff_normal.jpg,https://x.com/yeosefn/status/1795076304334692822,tweet_id:1795076304334692822
kakaknya Sean & Bond,@mrscatbuttler,2024-05-27T02:37:12.000Z,False,Pernah pas gejala DBD,0,0,0,36,[],[],[],https://pbs.twimg.com/profile_images/1744762596237193217/Vue-vDGm_normal.jpg,https://x.com/mrscatbuttler/status/1794920763742716237,tweet_id:1794920763742716237
PRAMITA LAB.ID,@pramitalab_id,2024-05-27T01:05:04.000Z,False,"Pemeriksaan NS1 adalah tes penting untuk mendeteksi virus Dengue penyebab demam berdarah. Tes ini cepat dan efektif dilakukan saat gejala pertama muncul. Gejala DBD termasuk demam, nyeri otot, sakit kepala, dan mual. Tes NS1 dilakukan dengan mengambil sampel darah.",0,0,2,517,[],[],[],https://pbs.twimg.com/profile_images/1328979549745414144/BoG3_4Bh_normal.jpg,https://x.com/pramitalab_id/status/1794897575394639982,tweet_id:1794897575394639982
Ayam Bakar,@mlnmlk,2024-05-26T14:09:19.000Z,False,Minuman P3K kalo muncul gejala DBD,0,0,0,125,[],[],[],https://pbs.twimg.com/profile_images/1921992176243728385/R4dGH4ro_normal.jpg,https://x.com/mlnmlk/status/1794732552470859915,tweet_id:1794732552470859915
