Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
yuuk/ k. ia,@yknsa02,2024-04-30T16:13:14.000Z,False,"iya tetangga anaknya masuk rumah sakit kena dbd, lehernya dibolongin buat saluran makannya gitu  kasian banget",1,0,0,19,[],[],['\\U0001f972'],https://pbs.twimg.com/profile_images/1838213498817654784/aIqo94np_normal.jpg,https://x.com/yknsa02/status/1785341653139829091,tweet_id:1785341653139829091
fan.,@dejapowie,2024-04-30T15:17:21.000Z,False,guys stay healthy pls ini banyak bgt yg sakit lg entah flu dan dbd jg. ini gk di tempat kerja gk ditetangga sodara pun banyak yg di rawat :(( aku sebelahan sama yg lg flu langsung cepet nular gini,0,1,0,141,[],[],[],https://pbs.twimg.com/profile_images/1841270452490248193/EuaBiKfd_normal.jpg,https://x.com/dejapowie/status/1785327586710798733,tweet_id:1785327586710798733
inisial.R,@yaelahhribett,2024-04-30T13:59:22.000Z,False,Jiahhh ga jaman galau. Nahkan lg musim jg keknya orgorg pada sakit kebanyakan dbd,1,0,0,67,[],[],[],https://pbs.twimg.com/profile_images/1910238653579939840/NW1H0Cys_normal.jpg,https://x.com/yaelahhribett/status/1785307961780527513,tweet_id:1785307961780527513
Fadli Ahmad,@fdly_aahmd,2024-04-30T12:57:09.000Z,True,"Gua pake vaksin AZ. 

Pas Januari 2024 kemarin sakit gejala DBD dan dirawat di Rumah Sakit.

Pas hari kedua, paginya jam 5,darah gua diambil buat sampel. Lalu perawatnya jam 6 datang lagi. Dan ini kejadian lagi di hari berikutnya.

Pas gua tanya kenapa udah 2 hari berturut-turut,",2,1,3,817,[],[],[],https://pbs.twimg.com/profile_images/1504402475209482242/LuTEwefN_normal.jpg,https://x.com/fdly_aahmd/status/1785292306658324707,tweet_id:1785292306658324707
Brotbrotbrot,@owob96,2024-04-30T12:55:30.000Z,False,">rumah sakit ibu dan anak
>Pendapatan dari ibu melahirkan turun
Welahdalah piye ki , tapi gapapa metrik yang lain mayoritas naik, cuma dugaan doang, mungkin ada kenaikan dari kasus dbd kali ya sama kayak rs lain",0,0,0,697,[],[],['\\U0001f601'],https://pbs.twimg.com/profile_images/1890402956291502082/7iyhU5Mu_normal.jpg,https://x.com/owob96/status/1785291891870949385,tweet_id:1785291891870949385
Heal Me,@aji_hilmi,2024-04-30T12:01:04.000Z,False,"Gegara skrg ngekos lg daerah cisitu, jadi inget waktu kuliah tpb. Inget pas jaman sakit dbd harus dirawat tp gamau ngasih tau ortu karena tkut mereka khawatir dan panik, alhasil menghadapi bersama teman temanku yg warbiyasah. Gomawo chingu-yaa",0,0,0,100,[],[],[],https://pbs.twimg.com/profile_images/1812710599698022401/o1OWZCDg_normal.jpg,https://x.com/aji_hilmi/status/1785278192477241350,tweet_id:1785278192477241350
har,@bundleofjareeuu,2024-04-30T10:13:10.000Z,False,"Lha ini kadang sakitnya aja belum tau, sakit apaa tapi dah ke alternatif aja. Dulu juga gitu punya tetangga sakit DBD /tipes/ usus buntu gitu (lupa) dibawa pijet dan gak mau ke dokter samsek. Sampek akhirnya nge drop paraahh baru ke igd huadeeeh",1,0,0,74,[],[],"['\\U0001f60f', '\\U0001f60f']",https://pbs.twimg.com/profile_images/1615206259330011136/DOiKRPtK_normal.jpg,https://x.com/bundleofjareeuu/status/1785251036485324988,tweet_id:1785251036485324988
Ghifary,@Rogayical,2024-04-30T09:28:29.000Z,False,"Sedih kl lihat anak sakit..Dbd menyerangnya.. kata dokter telat bawa ke rumah sakitnya krn darah sudah mengental semoga diberi kemudahan utk segera sembuh..
Kuat kuat ya anak semata wayangku..",3,1,5,327,[],[],[],https://pbs.twimg.com/profile_images/1848379107354284032/aaheby5m_normal.jpg,https://x.com/Rogayical/status/1785239792655212830,tweet_id:1785239792655212830
mala,@bumburacikayam,2024-04-30T09:09:04.000Z,False,"Ndang budal rumah sakit, saudaraku dulu pernah kena dbd telat penanganan trs meninggal, gelo e sampe saiki",0,0,0,137,[],[],[],https://pbs.twimg.com/profile_images/1758671562130231296/pDDN3aY3_normal.jpg,https://x.com/bumburacikayam/status/1785234906966364465,tweet_id:1785234906966364465
ANZ,@deathofvalley,2024-04-30T08:41:52.000Z,False,Banyak yang sakit DBD ya?,0,0,0,97,[],[],[],https://pbs.twimg.com/profile_images/1799434095975694336/FhSPJCuT_normal.jpg,https://x.com/deathofvalley/status/1785228062428475508,tweet_id:1785228062428475508
tomy 떵(ﾉ◕ヮ◕)ﾉ*:･ﾟ✧ 글,@tomymars,2024-04-30T07:39:45.000Z,False,"Ka dah cek kah? Takut sakit dbd soalnya dia sehat tp turun, saranku biar naik beli jus jambu",0,0,0,30,[],[],"['\\U0001f97a', '\\U0001f97a']",https://pbs.twimg.com/profile_images/1815079486368710656/Ab4_kgxR_normal.jpg,https://x.com/tomymars/status/1785212427812131309,tweet_id:1785212427812131309
matchalatte,@pandorahearth,2024-04-30T04:20:13.000Z,False,"Vaksin DBD masih berbayar kak, klo udah sakit gini bisa minum jus jambu merah buat bantu menaikkan trombonya",0,0,0,54,[],[],[],https://pbs.twimg.com/profile_images/1858411023545556992/zF09BeMD_normal.jpg,https://x.com/pandorahearth/status/1785162216888733795,tweet_id:1785162216888733795
SUROBOYOFESS,@sbyfess,2024-04-30T03:48:44.000Z,True,"-rek obat dbd apa yaa temenku trombosit e dropp sampe 66000 ann terus semalem wes mimisan jugaaa
Dia makan muntah soale ada sakit lambung gitu katae dokter yaapa rek kepikiran akuu",190,23,138,44K,[],[],"['\\U0001f62d', '\\U0001f62d', '\\U0001f62d', '\\U0001f62d', '\\U0001f62d', '\\U0001f62d']",https://pbs.twimg.com/profile_images/1610997611762446336/d7Xxzlc4_normal.jpg,https://x.com/sbyfess/status/1785154293169053952,tweet_id:1785154293169053952
JIH | Rumah Sakit,@RUMAHSAKITJIH,2024-04-30T03:41:14.000Z,False,"Daripada penasaran, yuk kita simak penjelasannya langsung dari dr. Karunia Dias Bhaskoro, Sp.PD sebagai Dokter Spesialis Penyakit Dalam di video Mitos Fakta berikut ini!  #AkuPilihJIH#RumahSakitJIH#MitosFakta #DBD #DemamBerdarah",0,0,0,38,"['#AkuPilihJIH', '#RumahSakitJIH', '#MitosFakta', '#DBD', '#DemamBerdarah']",[],['\\u2728'],https://pbs.twimg.com/profile_images/904974170580172800/VWP_ay5B_normal.jpg,https://x.com/RUMAHSAKITJIH/status/1785152406227210431,tweet_id:1785152406227210431
JIH | Rumah Sakit,@RUMAHSAKITJIH,2024-04-30T03:39:06.000Z,False,Seperti apa caranya? Simak selengkapnya pada gambar berikut ya #SahabatJIH!#AkuPilihJIH#RumahSakitJIH#DemamBerdarah#DBD,0,0,0,19,"['#SahabatJIH', '#AkuPilihJIH', '#RumahSakitJIH', '#DemamBerdarah', '#DBD']",[],[],https://pbs.twimg.com/profile_images/904974170580172800/VWP_ay5B_normal.jpg,https://x.com/RUMAHSAKITJIH/status/1785151868966187094,tweet_id:1785151868966187094
iyal ‹ ʕ•̫͡•ʔ ՞ ˖࣪ ٪ ࣪ ˖ 𖥔 ᵎ .ﾟ,@iyalfuyu,2024-04-30T02:28:59.000Z,False,"setiap mk dia kalo w di panggil selalu ga jelas, pertama kali w di panggil dan w nyaut, gue cerita di komplek gua banyak yg sakit dbd… gua udah cerita. TAPI PAS ABSEN DIA BILANG “OH KAMU YANG TADI SAYA PANGGIL GA NYAUT YA” BABIKKKKK. KESEL BGT GUE,",1,0,0,21,[],[],[],https://pbs.twimg.com/profile_images/1899877951614701568/lFRa3EUv_normal.jpg,https://x.com/iyalfuyu/status/1785134222463910088,tweet_id:1785134222463910088
extoxic,@akanhidup9x,2024-04-30T02:06:35.000Z,False,"Kemaren adek2 gua pada di rawat, skrg emak gua dirawat di rmh sakit jg. berturut2 gini yak sakit DBD bjirr, semoga cepet sehat dah emak gua dan sehat2 org org krn sakit itu gaenak",0,0,0,32,[],[],[],https://pbs.twimg.com/profile_images/1254997457395564545/t5L28jLZ_normal.jpg,https://x.com/akanhidup9x/status/1785128584237248673,tweet_id:1785128584237248673
SIN PO TV,@sinpotv,2024-04-29T18:20:00.000Z,True,Kasus Demam Berdarah Dengeu atau DBD di Rumah Sakit Umum Daerah Tamansari Jakarta Barat mengalami lonjakkan yang signifikan. Dari awal tahun 2024 sampai dengan bulan april tercatat terdapat 118 kasus yang didominasi oleh anak-anak usia sekolah.#dbd #demamberdarah #tamansari,0,0,1,273,"['#dbd', '#demamberdarah', '#tamansari']",[],[],https://pbs.twimg.com/profile_images/1671880049186996225/VyB7MMkg_normal.jpg,https://x.com/sinpotv/status/1785011164709314904,tweet_id:1785011164709314904
